"sub";"post";"social_time";"social_type";"post_type";"test_time";"accuracy"
"77";"19";-0,616;2;2;-0,591264438097325;"0"
"77";"20";-0,616;2;1;-0,783666222904064;"0"
"78";"1";2,784;1;2;1,48999704436144;"1"
"78";"2";2,784;1;1;1,19406918885159;"0"
"78";"3";2,784;1;2;1,28492020826412;"1"
"78";"4";2,784;1;1;0,865222325845932;"1"
"78";"5";2,784;1;2;1,75153841618526;"1"
"78";"6";2,784;1;1;0,713549815343492;"1"
"78";"7";2,784;1;2;1,94763652385391;"1"
"78";"8";2,784;1;1;2,15835534471969;"1"
"78";"9";2,784;1;2;1,33705395593602;"1"
"78";"10";2,784;1;1;0,321481752584659;"0"
"78";"11";2,784;1;2;1,12443914669721;"1"
"78";"12";2,784;1;1;1,8679519787961;"1"
"78";"13";2,784;1;2;0,115351761325674;"1"
"78";"14";2,784;1;1;1,58181594871096;"1"
"78";"15";2,784;1;2;1,07434991196663;"1"
"78";"16";2,784;1;1;1,79897167941055;"1"
"78";"17";2,784;1;2;1,50716274423624;"0"
"78";"18";2,784;1;1;1,02402872337709;"1"
"78";"19";2,784;1;2;1,07951892060274;"1"
"78";"20";2,784;1;1;1,49384246878123;"0"
"79";"1";0,184;2;2;-2,20150192819673;"0"
"79";"2";0,184;2;1;-1,50312840360473;"0"
"79";"3";0,184;2;2;-1,05234535723939;"0"
"79";"4";0,184;2;1;-1,63511445931253;"0"
"79";"5";0,184;2;2;-0,832281622069589;"0"
"79";"6";0,184;2;1;-1,45933282457733;"0"
"79";"7";0,184;2;2;-1,08795971452793;"0"
"79";"8";0,184;2;1;-1,30246959020943;"1"
"79";"9";0,184;2;2;-0,619165778972856;"1"
"79";"10";0,184;2;1;-0,300308997451027;"0"
"79";"11";0,184;2;2;-0,864645702396036;"1"
"79";"12";0,184;2;1;-2,58252451686954;"0"
"79";"13";0,184;2;2;-0,714928730293594;"0"
"79";"14";0,184;2;1;-0,767683972114393;"0"
"79";"15";0,184;2;2;-1,01478406702921;"0"
"79";"16";0,184;2;1;-1,30270474504573;"0"
"79";"17";0,184;2;2;-1,22085644547412;"0"
"79";"18";0,184;2;1;-1,31355422026201;"0"
"79";"19";0,184;2;2;-0,142642636001741;"0"
"79";"20";0,184;2;1;-1,03911102983059;"0"
"80";"1";-1,016;1;2;-0,404261631584632;"0"
"80";"2";-1,016;1;1;-0,601466486090515;"1"
"80";"3";-1,016;1;2;-0,256757584197643;"0"
"80";"4";-1,016;1;1;-0,368163261389688;"0"
"80";"5";-1,016;1;2;-0,477149008616974;"1"
"80";"6";-1,016;1;1;-0,140032568138899;"0"
"80";"7";-1,016;1;2;-0,371477934169611;"0"
"80";"8";-1,016;1;1;-0,643545664327786;"0"
"80";"9";-1,016;1;2;-0,214331415473659;"1"
"80";"10";-1,016;1;1;-0,89871016008759;"1"
"80";"11";-1,016;1;2;0,115773929874225;"0"
"80";"12";-1,016;1;1;-0,104969424303243;"0"
"80";"13";-1,016;1;2;-0,491469111576087;"0"
"80";"14";-1,016;1;1;-0,811475577149456;"0"
"80";"15";-1,016;1;2;-0,183275879192185;"1"
"80";"16";-1,016;1;1;-0,686503624157953;"0"
"80";"17";-1,016;1;2;-0,791031204084063;"0"
"80";"18";-1,016;1;1;-0,595412466263932;"1"
"80";"19";-1,016;1;2;0,456272373742327;"0"
"80";"20";-1,016;1;1;-0,515863546233705;"1"
"81";"1";0,984;2;2;0,485585163381377;"1"
"81";"2";0,984;2;1;-0,0302688100837383;"0"
"81";"3";0,984;2;2;0,820507580610863;"1"
"81";"4";0,984;2;1;-0,0938515086589472;"0"
"81";"5";0,984;2;2;-0,00348733683864426;"1"
"81";"6";0,984;2;1;0,1197767525734;"1"
"81";"7";0,984;2;2;-0,404801623273143;"1"
"81";"8";0,984;2;1;0,0398725131069114;"0"
"81";"9";0,984;2;2;0,289189055815915;"0"
"81";"10";0,984;2;1;0,342219154898688;"1"
"81";"11";0,984;2;2;-0,145554929517731;"0"
"81";"12";0,984;2;1;-1,13734007634598;"0"
"81";"13";0,984;2;2;0,80454621184727;"0"
"81";"14";0,984;2;1;0,550586828131775;"1"
"81";"15";0,984;2;2;0,3648634498535;"1"
"81";"16";0,984;2;1;-0,218574474688516;"0"
"81";"17";0,984;2;2;1,46606385654819;"1"
"81";"18";0,984;2;1;-0,872002857831621;"0"
"81";"19";0,984;2;2;0,84153302910876;"1"
"81";"20";0,984;2;1;0,646672655248596;"1"
"82";"1";2,284;1;2;-0,422629048587965;"1"
"82";"2";2,284;1;1;0,616984428828038;"0"
"82";"3";2,284;1;2;0,922641929740284;"1"
"82";"4";2,284;1;1;-0,22847087565576;"0"
"82";"5";2,284;1;2;0,0637573040741132;"1"
"82";"6";2,284;1;1;0,558136359260974;"1"
"82";"7";2,284;1;2;0,462652515677731;"1"
"82";"8";2,284;1;1;0,434555773941222;"1"
"82";"9";2,284;1;2;1,46671275743757;"1"
"82";"10";2,284;1;1;0,621907795075107;"1"
"82";"11";2,284;1;2;0,774063739999018;"0"
"82";"12";2,284;1;1;0,256405045041778;"1"
"82";"13";2,284;1;2;0,0149569551450899;"1"
"82";"14";2,284;1;1;1,2662761213161;"1"
"82";"15";2,284;1;2;0,770816064165836;"1"
"82";"16";2,284;1;1;1,12386861707936;"1"
"82";"17";2,284;1;2;-0,223277352368677;"0"
"82";"18";2,284;1;1;1,01750185863092;"0"
"82";"19";2,284;1;2;1,17604470627727;"0"
"82";"20";2,284;1;1;0,44446647120517;"1"
"83";"1";1,884;2;2;-0,54886008633438;"0"
"83";"2";1,884;2;1;-0,493592746393982;"1"
"83";"3";1,884;2;2;0,269830515308256;"1"
"83";"4";1,884;2;1;0,0982168593036244;"0"
"83";"5";1,884;2;2;0,75239569530012;"1"
"83";"6";1,884;2;1;-0,154715759765863;"0"
"83";"7";1,884;2;2;0,957766086950264;"0"
"83";"8";1,884;2;1;0,618089520346649;"1"
"83";"9";1,884;2;2;0,32447044419654;"0"
"83";"10";1,884;2;1;0,67900853748567;"0"
"83";"11";1,884;2;2;-0,372418694185768;"0"
"83";"12";1,884;2;1;-0,278217647564372;"1"
"83";"13";1,884;2;2;-0,249355246500151;"1"
"83";"14";1,884;2;1;0,391370420621937;"0"
"83";"15";1,884;2;2;1,02942189238474;"1"
"83";"16";1,884;2;1;0,129019724908991;"1"
"83";"17";1,884;2;2;1,07899764138218;"1"
"83";"18";1,884;2;1;-0,330010093641858;"0"
"83";"19";1,884;2;2;0,00943401031945111;"1"
"83";"20";1,884;2;1;1,71872783072723;"0"
"84";"1";1,384;1;2;-0,812441769152619;"0"
"84";"2";1,384;1;1;-1,73001719740356;"0"
"84";"3";1,384;1;2;-0,829840692066813;"0"
"84";"4";1,384;1;1;-1,29287762843199;"0"
"84";"5";1,384;1;2;0,299206670511592;"1"
"84";"6";1,384;1;1;-0,661767963984696;"1"
"84";"7";1,384;1;2;-0,0028077020784126;"0"
"84";"8";1,384;1;1;-0,786390003981018;"0"
"84";"9";1,384;1;2;-0,361111758803949;"0"
"84";"10";1,384;1;1;-0,403328760480195;"0"
"84";"11";1,384;1;2;-0,534596065556378;"0"
"84";"12";1,384;1;1;-0,398248561639053;"0"
"84";"13";1,384;1;2;-0,508740321552082;"0"
"84";"14";1,384;1;1;-0,727511564054705;"0"
"84";"15";1,384;1;2;-0,790917993506394;"0"
"84";"16";1,384;1;1;0,260981329603113;"1"
"84";"17";1,384;1;2;-0,707902224006584;"1"
"84";"18";1,384;1;1;-0,248487592740764;"0"
"84";"19";1,384;1;2;-0,266128302562252;"0"
"84";"20";1,384;1;1;-1,0334017665081;"0"
"85";"1";-1,316;2;2;-0,023574837251973;"1"
"85";"2";-1,316;2;1;-0,511498662267499;"1"
"85";"3";-1,316;2;2;-0,320815751627705;"0"
"85";"4";-1,316;2;1;-1,29840750549526;"0"
"85";"5";-1,316;2;2;-0,364959367504863;"0"
"85";"6";-1,316;2;1;-0,523742227202688;"1"
"85";"7";-1,316;2;2;0,169250454609783;"1"
"85";"8";-1,316;2;1;-0,211062233989932;"0"
"85";"9";-1,316;2;2;-0,916558639834169;"1"
"85";"10";-1,316;2;1;-0,555235138683822;"1"
"85";"11";-1,316;2;2;-0,194827679033632;"1"
"85";"12";-1,316;2;1;0,271235461209534;"1"
"85";"13";-1,316;2;2;-0,674743089375184;"0"
"85";"14";-1,316;2;1;-0,244283996589062;"0"
"85";"15";-1,316;2;2;-1,00063752637151;"0"
"85";"16";-1,316;2;1;0,213454795632641;"1"
"85";"17";-1,316;2;2;-0,566323502890743;"1"
"85";"18";-1,316;2;1;-0,629234470659164;"1"
"85";"19";-1,316;2;2;-0,705959018982989;"0"
"85";"20";-1,316;2;1;0,487701865218765;"1"
"86";"1";-0,316;1;2;-0,928166802820311;"0"
"86";"2";-0,316;1;1;-0,823485304724611;"1"
"86";"3";-0,316;1;2;-0,407982817427624;"0"
"86";"4";-0,316;1;1;-0,734621111627818;"0"
"86";"5";-0,316;1;2;-0,090274055352324;"1"
"86";"6";-0,316;1;1;-0,994543820003928;"1"
"86";"7";-0,316;1;2;-0,828738433726936;"0"
"86";"8";-0,316;1;1;-0,0451360242401253;"1"
"86";"9";-0,316;1;2;-1,04892932219244;"1"
"86";"10";-0,316;1;1;-1,12353618014772;"0"
"86";"11";-0,316;1;2;-0,327256357077423;"0"
"86";"12";-0,316;1;1;-0,229318267723321;"0"
"86";"13";-0,316;1;2;-0,614433489758555;"1"
"86";"14";-0,316;1;1;-0,623452709201629;"0"
"86";"15";-0,316;1;2;0,0512169612933192;"1"
"86";"16";-0,316;1;1;-0,604680667864763;"1"
"86";"17";-0,316;1;2;-0,871486116858029;"0"
"86";"18";-0,316;1;1;-0,573372494784239;"0"
"86";"19";-0,316;1;2;1,10419259651528;"1"
"86";"20";-0,316;1;1;-0,522259109384365;"0"
"87";"1";-1,116;2;2;-0,468392595135876;"0"
"87";"2";-1,116;2;1;-1,66612771720381;"1"
"87";"3";-1,116;2;2;-0,649709946631968;"1"
"87";"4";-1,116;2;1;-0,319242469605455;"0"
"87";"5";-1,116;2;2;-0,123284364752853;"1"
"87";"6";-1,116;2;1;-0,397147492371941;"1"
"87";"7";-1,116;2;2;0,201504229482268;"0"
"87";"8";-1,116;2;1;-0,190658604455377;"1"
"87";"9";-1,116;2;2;-0,403635217061873;"1"
"87";"10";-1,116;2;1;-1,03296591222421;"0"
"87";"11";-1,116;2;2;-0,0674556027258546;"1"
"87";"12";-1,116;2;1;0,270115210629484;"0"
"87";"13";-1,116;2;2;0,527121724276199;"0"
"87";"14";-1,116;2;1;-0,283269100489385;"1"
"87";"15";-1,116;2;2;0,304285385316163;"1"
"87";"16";-1,116;2;1;-1,12634707989793;"0"
"87";"17";-1,116;2;2;0,169339133525646;"1"
"87";"18";-1,116;2;1;-1,0923216419161;"0"
"87";"19";-1,116;2;2;-1,4955187374507;"0"
"87";"20";-1,116;2;1;0,092983806401969;"1"
"88";"1";3,184;1;2;2,33918711846913;"1"
"88";"2";3,184;1;1;1,18676227560345;"1"
"88";"3";3,184;1;2;2,05085450805206;"1"
"88";"4";3,184;1;1;2,57643134576004;"1"
"88";"5";3,184;1;2;0,788686693149599;"1"
"88";"6";3,184;1;1;0,530956919683185;"1"
"88";"7";3,184;1;2;1,13291074731384;"0"
"88";"8";3,184;1;1;1,89435158060038;"1"
"88";"9";3,184;1;2;2,03224217053064;"1"
"88";"10";3,184;1;1;1,55952722252501;"1"
"88";"11";3,184;1;2;1,56557173766088;"1"
"88";"12";3,184;1;1;1,48919895693719;"0"
"88";"13";3,184;1;2;1,0734357013604;"1"
"88";"14";3,184;1;1;2,09612594245648;"1"
"88";"15";3,184;1;2;1,56032911298154;"1"
"88";"16";3,184;1;1;2,19544294151021;"1"
"88";"17";3,184;1;2;1,61339442999305;"1"
"88";"18";3,184;1;1;1,85967577785665;"1"
"88";"19";3,184;1;2;1,74374945328976;"1"
"88";"20";3,184;1;1;1,41540985126064;"1"
"89";"1";-0,716;2;2;-1,41800190426376;"0"
"89";"2";-0,716;2;1;-1,09435995098906;"0"
"89";"3";-0,716;2;2;0,0813106019069117;"1"
"89";"4";-0,716;2;1;-0,133701194282743;"1"
"89";"5";-0,716;2;2;-0,538850451367149;"1"
"89";"6";-0,716;2;1;-0,98513548111314;"0"
"89";"7";-0,716;2;2;-0,552278705480641;"0"
"89";"8";-0,716;2;1;-0,420387038268459;"0"
"89";"9";-0,716;2;2;-0,436181131658994;"1"
"89";"10";-0,716;2;1;-0,351779070917295;"0"
"89";"11";-0,716;2;2;-0,788399564138965;"0"
"89";"12";-0,716;2;1;-1,34119920864358;"0"
"89";"13";-0,716;2;2;-1,02483425999947;"0"
"89";"14";-0,716;2;1;0,0539802773987979;"1"
"89";"15";-0,716;2;2;-0,225034479752724;"0"
"89";"16";-0,716;2;1;-1,17878167179297;"0"
"89";"17";-0,716;2;2;0,145853985591196;"0"
"89";"18";-0,716;2;1;-0,0472579440560108;"1"
"89";"19";-0,716;2;2;-0,44134141559563;"0"
"89";"20";-0,716;2;1;-0,106433949094111;"1"
"90";"1";-0,416;1;2;-0,291134470646427;"1"
"90";"2";-0,416;1;1;-1,03613573614842;"0"
"90";"3";-0,416;1;2;-0,248315328365707;"1"
"90";"4";-0,416;1;1;-0,541203684815487;"0"
"90";"5";-0,416;1;2;-0,21876047305453;"1"
"90";"6";-0,416;1;1;-0,965070929995095;"0"
"90";"7";-0,416;1;2;0,01671382913166;"1"
"90";"8";-0,416;1;1;-0,325728033962195;"0"
"90";"9";-0,416;1;2;0,181097173619147;"1"
"90";"10";-0,416;1;1;0,0807157576968514;"1"
"90";"11";-0,416;1;2;-0,582936306784402;"0"
"90";"12";-0,416;1;1;-0,730380479503998;"0"
"90";"13";-0,416;1;2;-0,997119550104721;"1"
"90";"14";-0,416;1;1;-0,288565743758666;"0"
"90";"15";-0,416;1;2;-0,886569702831989;"0"
"90";"16";-0,416;1;1;-0,78091700700344;"1"
"90";"17";-0,416;1;2;-0,735489063297998;"1"
"90";"18";-0,416;1;1;0,0298837542225534;"1"
"90";"19";-0,416;1;2;1,01586410706987;"1"
"90";"20";-0,416;1;1;-0,738466027200738;"0"
"91";"1";-2,416;2;2;0,0824601741809936;"0"
"91";"2";-2,416;2;1;-0,011731664732589;"0"
"91";"3";-2,416;2;2;0,92703920350791;"1"
"91";"4";-2,416;2;1;1,49613674400769;"1"
"91";"5";-2,416;2;2;-0,469028405535518;"0"
"91";"6";-2,416;2;1;1,28417234998001;"1"
"91";"7";-2,416;2;2;1,24802713427445;"1"
"91";"8";-2,416;2;1;-0,219462971256314;"1"
"91";"9";-2,416;2;2;-0,493650151583718;"0"
"91";"10";-2,416;2;1;-0,470208189705578;"0"
"91";"11";-2,416;2;2;0,527249874766117;"0"
"91";"12";-2,416;2;1;0,341173417767048;"1"
"91";"13";-2,416;2;2;0,0755688483630417;"0"
"91";"14";-2,416;2;1;0,60264882687171;"0"
"91";"15";-2,416;2;2;0,784108213234432;"1"
"91";"16";-2,416;2;1;1,26376067267054;"1"
"91";"17";-2,416;2;2;-0,778631830732805;"1"
"91";"18";-2,416;2;1;-0,48411259846874;"1"
"91";"19";-2,416;2;2;-0,0341248985393175;"1"
"91";"20";-2,416;2;1;0,694698113519898;"0"
"92";"1";1,684;1;2;-0,538476372162534;"1"
"92";"2";1,684;1;1;0,0534216406643029;"0"
"92";"3";1,684;1;2;-0,34446469300323;"0"
"92";"4";1,684;1;1;0,717743651328833;"0"
"92";"5";1,684;1;2;-0,171731288662678;"0"
"92";"6";1,684;1;1;-0,426606757336381;"1"
"92";"7";1,684;1;2;-0,0688376893700054;"0"
"92";"8";1,684;1;1;0,628150311042511;"1"
"92";"9";1,684;1;2;0,675278583489757;"1"
"92";"10";1,684;1;1;0,0111430327370238;"1"
"92";"11";1,684;1;2;-0,0687245875707947;"0"
"92";"12";1,684;1;1;-0,284062462211756;"0"
"92";"13";1,684;1;2;-0,181404902482058;"0"
"92";"14";1,684;1;1;0,105765673398097;"0"
"92";"15";1,684;1;2;-0,15158594670714;"1"
"92";"16";1,684;1;1;-0,143437129811796;"0"
"92";"17";1,684;1;2;0,479507814073258;"1"
"92";"18";1,684;1;1;-0,0883436466552621;"1"
"92";"19";1,684;1;2;1,79200994570122;"0"
"92";"20";1,684;1;1;0,4179584482209;"1"
"93";"1";-2,816;2;2;0,261136463666616;"1"
"93";"2";-2,816;2;1;-0,0423452723473349;"1"
"93";"3";-2,816;2;2;1,76008741935337;"0"
"93";"4";-2,816;2;1;0,573075347693255;"1"
"93";"5";-2,816;2;2;0,90642501828027;"1"
"93";"6";-2,816;2;1;0,0483725668311031;"0"
"93";"7";-2,816;2;2;1,08774747775667;"1"
"93";"8";-2,816;2;1;1,76769763335707;"1"
"93";"9";-2,816;2;2;1,31134081619572;"0"
"93";"10";-2,816;2;1;1,02183096410616;"1"
"93";"11";-2,816;2;2;1,24127725001653;"1"
"93";"12";-2,816;2;1;-0,222767459768308;"0"
"93";"13";-2,816;2;2;0,487018943997372;"1"
"93";"14";-2,816;2;1;1,1548951364743;"1"
"93";"15";-2,816;2;2;0,922606602781888;"1"
"93";"16";-2,816;2;1;0,336385638915896;"1"
"93";"17";-2,816;2;2;0,645445433443566;"1"
"93";"18";-2,816;2;1;0,426327579389003;"1"
"93";"19";-2,816;2;2;0,107768631718881;"1"
"93";"20";-2,816;2;1;0,607868867317009;"1"
"94";"1";-1,516;1;2;-1,06010843927808;"0"
"94";"2";-1,516;1;1;-1,00087139415864;"1"
"94";"3";-1,516;1;2;-0,25720492379326;"0"
"94";"4";-1,516;1;1;-0,937626007922123;"0"
"94";"5";-1,516;1;2;-0,395082330583301;"0"
"94";"6";-1,516;1;1;-0,587549908395495;"1"
"94";"7";-1,516;1;2;0,0484702837805011;"0"
"94";"8";-1,516;1;1;0,396442721707039;"1"
"94";"9";-1,516;1;2;-0,248128413355387;"1"
"94";"10";-1,516;1;1;-0,399405697354071;"0"
"94";"11";-1,516;1;2;0,670351754103461;"0"
"94";"12";-1,516;1;1;-1,06915119890598;"0"
"94";"13";-1,516;1;2;-0,50388126140943;"1"
"94";"14";-1,516;1;1;-1,48279080141313;"1"
"94";"15";-1,516;1;2;-0,0918246213705157;"1"
"94";"16";-1,516;1;1;-0,957667378993785;"0"
"94";"17";-1,516;1;2;-0,664192411740149;"0"
"94";"18";-1,516;1;1;-0,841886997388744;"0"
"94";"19";-1,516;1;2;-0,260691855641446;"1"
"94";"20";-1,516;1;1;-0,55538467628548;"1"
"95";"1";-0,116;2;2;-0,183748539599637;"0"
"95";"2";-0,116;2;1;-0,938023844508915;"1"
"95";"3";-0,116;2;2;-0,720779634300211;"0"
"95";"4";-0,116;2;1;-0,526345644223958;"0"
"95";"5";-0,116;2;2;0,314563341090766;"0"
"95";"6";-0,116;2;1;0,524818772114982;"1"
"95";"7";-0,116;2;2;-0,703666300638089;"0"
"95";"8";-0,116;2;1;-0,785006910312649;"0"
"95";"9";-0,116;2;2;0,474574978951483;"1"
"95";"10";-0,116;2;1;-1,17335466041053;"0"
"95";"11";-0,116;2;2;-0,912039385845164;"0"
"95";"12";-0,116;2;1;0,206702093497475;"1"
"95";"13";-0,116;2;2;-0,827484182344496;"1"
"95";"14";-0,116;2;1;0,468567036140584;"1"
"95";"15";-0,116;2;2;0,254452162520501;"1"
"95";"16";-0,116;2;1;-0,396591505649314;"0"
"95";"17";-0,116;2;2;-0,668471718149867;"0"
"95";"18";-0,116;2;1;-0,567703055059833;"0"
"95";"19";-0,116;2;2;-0,285685808860325;"1"
"95";"20";-0,116;2;1;-0,364291556554149;"0"
"96";"1";2,784;1;2;0,659982486259183;"1"
"96";"2";2,784;1;1;1,76177700874586;"0"
"96";"3";2,784;1;2;1,41770873964888;"1"
"96";"4";2,784;1;1;1,71835271709701;"1"
"96";"5";2,784;1;2;1,15661952538952;"0"
"96";"6";2,784;1;1;1,28884922590968;"1"
"96";"7";2,784;1;2;1,84987033203089;"1"
"96";"8";2,784;1;1;1,22277522420201;"1"
"96";"9";2,784;1;2;1,61506300472862;"1"
"96";"10";2,784;1;1;0,900713266805555;"1"
"96";"11";2,784;1;2;1,65516127269477;"1"
"96";"12";2,784;1;1;1,80258458080336;"1"
"96";"13";2,784;1;2;0,923797800359754;"1"
"96";"14";2,784;1;1;1,14442248118591;"1"
"96";"15";2,784;1;2;1,43143146615333;"0"
"96";"16";2,784;1;1;1,58177938588459;"1"
"96";"17";2,784;1;2;0,68909540200633;"1"
"96";"18";2,784;1;1;1,11929231407841;"1"
"96";"19";2,784;1;2;0,728352561851939;"0"
"96";"20";2,784;1;1;1,06937796622753;"1"
"97";"1";1,084;2;2;-0,94755774125682;"0"
"97";"2";1,084;2;1;-1,32482028782851;"0"
"97";"3";1,084;2;2;0,0218563110846737;"0"
"97";"4";1,084;2;1;0,12882781399306;"0"
"97";"5";1,084;2;2;-0,461323237606365;"0"
"97";"6";1,084;2;1;-0,0320364908208982;"1"
"97";"7";1,084;2;2;-0,705766388151674;"1"
"97";"8";1,084;2;1;0,295049808862984;"1"
"97";"9";1,084;2;2;0,428670040221344;"1"
"97";"10";1,084;2;1;0,291790078561238;"1"
"97";"11";1,084;2;2;0,585721640368577;"1"
"97";"12";1,084;2;1;-0,175711908530144;"0"
"97";"13";1,084;2;2;-0,675313908259377;"0"
"97";"14";1,084;2;1;-0,394171172533994;"0"
"97";"15";1,084;2;2;-0,222353235144741;"0"
"97";"16";1,084;2;1;0,406264454999494;"0"
"97";"17";1,084;2;2;-0,191260266658705;"0"
"97";"18";1,084;2;1;-0,213805247330851;"0"
"97";"19";1,084;2;2;-0,524951170596221;"0"
"97";"20";1,084;2;1;-0,505552216141714;"0"
"98";"1";-2,316;1;2;0,0889760440526328;"1"
"98";"2";-2,316;1;1;1,1613653891956;"1"
"98";"3";-2,316;1;2;0,63071268464166;"1"
"98";"4";-2,316;1;1;-0,328383946186658;"0"
"98";"5";-2,316;1;2;-0,217565331960174;"0"
"98";"6";-2,316;1;1;-1,07466082290795;"1"
"98";"7";-2,316;1;2;0,792520430332597;"1"
"98";"8";-2,316;1;1;-0,353402972921325;"0"
"98";"9";-2,316;1;2;0,719034582627183;"1"
"98";"10";-2,316;1;1;-0,256523042731776;"0"
"98";"11";-2,316;1;2;1,05183771349018;"1"
"98";"12";-2,316;1;1;0,20836833297509;"0"
"98";"13";-2,316;1;2;0,859747057956779;"1"
"98";"14";-2,316;1;1;0,207922365299662;"1"
"98";"15";-2,316;1;2;0,77025298274315;"0"
"98";"16";-2,316;1;1;0,336925180527382;"0"
"98";"17";-2,316;1;2;-0,630356197578586;"0"
"98";"18";-2,316;1;1;-0,394750106851791;"0"
"98";"19";-2,316;1;2;0,559880655393567;"1"
"98";"20";-2,316;1;1;0,596221498656501;"0"
"99";"1";1,084;2;2;0,641299509201721;"1"
"99";"2";1,084;2;1;-0,232310275157756;"0"
"99";"3";1,084;2;2;0,186285814286175;"0"
"99";"4";1,084;2;1;0,420102256544534;"1"
"99";"5";1,084;2;2;0,788550734925831;"1"
"99";"6";1,084;2;1;0,49351884141564;"1"
"99";"7";1,084;2;2;-0,650039319919865;"0"
"99";"8";1,084;2;1;-0,548887609705761;"1"
"99";"9";1,084;2;2;0,0381840979254046;"1"
"99";"10";1,084;2;1;0,723017936356789;"0"
"99";"11";1,084;2;2;-0,228082731252112;"1"
"99";"12";1,084;2;1;0,553451482314748;"1"
"99";"13";1,084;2;2;0,573523235128851;"1"
"99";"14";1,084;2;1;-0,220259680456031;"0"
"99";"15";1,084;2;2;1,67726580911093;"1"
"99";"16";1,084;2;1;-0,515936351132101;"1"
"99";"17";1,084;2;2;0,509450898362281;"0"
"99";"18";1,084;2;1;0,14215977881878;"0"
"99";"19";1,084;2;2;0,372277967160767;"1"
"99";"20";1,084;2;1;0,332239095779259;"0"
"100";"1";0,984;1;2;-1,11743644147772;"0"
"100";"2";0,984;1;1;-0,235219205754926;"1"
"100";"3";0,984;1;2;0,0811799800609645;"0"
"100";"4";0,984;1;1;-1,76608890282352;"0"
"100";"5";0,984;1;2;-1,17886505133719;"0"
"100";"6";0,984;1;1;-1,11962091106909;"0"
"100";"7";0,984;1;2;0,125797750488431;"0"
"100";"8";0,984;1;1;-1,01412799439854;"0"
"100";"9";0,984;1;2;-0,758842120719594;"0"
"100";"10";0,984;1;1;-0,851618478495275;"0"
"100";"11";0,984;1;2;-1,26278525197249;"0"
"100";"12";0,984;1;1;-0,422712886319359;"0"
"100";"13";0,984;1;2;-0,561264223606492;"0"
"100";"14";0,984;1;1;-0,356470014586996;"1"
"100";"15";0,984;1;2;-0,737653415998581;"0"
"100";"16";0,984;1;1;-0,730447368135874;"0"
"100";"17";0,984;1;2;-0,310326298248633;"1"
"100";"18";0,984;1;1;-0,42505114898526;"0"
"100";"19";0,984;1;2;-0,444053160095389;"0"
"100";"20";0,984;1;1;-1,33430943924707;"0"
"101";"1";-0,316;2;2;0,081219514817571;"1"
"101";"2";-0,316;2;1;-0,67252569457468;"0"
"101";"3";-0,316;2;2;-1,16351749512379;"0"
"101";"4";-0,316;2;1;-0,520187361498056;"0"
"101";"5";-0,316;2;2;-0,765607710065419;"0"
"101";"6";-0,316;2;1;-0,451060736752919;"1"
"101";"7";-0,316;2;2;0,217693552523084;"1"
"101";"8";-0,316;2;1;-0,389172039129552;"0"
"101";"9";-0,316;2;2;-0,750461194808385;"0"
"101";"10";-0,316;2;1;-0,687812261484224;"0"
"101";"11";-0,316;2;2;-0,489836118423265;"0"
"101";"12";-0,316;2;1;-0,771500999978524;"1"
"101";"13";-0,316;2;2;-1,57178581242541;"0"
"101";"14";-0,316;2;1;0,427033070919076;"0"
"101";"15";-0,316;2;2;-0,8408525768487;"0"
"101";"16";-0,316;2;1;-1,03969313170105;"0"
"101";"17";-0,316;2;2;-0,573618583928111;"0"
"101";"18";-0,316;2;1;-1,2036221559682;"0"
"101";"19";-0,316;2;2;-0,591700673757961;"0"
"101";"20";-0,316;2;1;0,177730519763088;"0"
"102";"1";-1,216;1;2;-0,090344219043521;"1"
"102";"2";-1,216;1;1;-1,26529561457369;"0"
"102";"3";-1,216;1;2;0,518412919486736;"1"
"102";"4";-1,216;1;1;-0,879978517394338;"0"
"102";"5";-1,216;1;2;-0,0329814704770484;"0"
"102";"6";-1,216;1;1;-1,84144328224316;"0"
"102";"7";-1,216;1;2;-0,0975688972478691;"1"
"102";"8";-1,216;1;1;-0,472237009940807;"1"
"102";"9";-1,216;1;2;-0,978260560976464;"0"
"102";"10";-1,216;1;1;-1,11585211513867;"1"
"102";"11";-1,216;1;2;-0,994180332363904;"0"
"102";"12";-1,216;1;1;-1,43163246555165;"0"
"102";"13";-1,216;1;2;-0,309457374445134;"1"
"102";"14";-1,216;1;1;-0,0968980231310652;"1"
"102";"15";-1,216;1;2;-1,22867105855034;"0"
"102";"16";-1,216;1;1;-0,755541295244705;"0"
"102";"17";-1,216;1;2;-0,118972403663982;"1"
"102";"18";-1,216;1;1;0,734549407208243;"1"
"102";"19";-1,216;1;2;-0,0768169957218696;"0"
"102";"20";-1,216;1;1;-0,870263810430628;"0"
"103";"1";-2,116;2;2;-0,80646371950459;"0"
"103";"2";-2,116;2;1;-0,569810208359308;"0"
"103";"3";-2,116;2;2;0,646011728684778;"0"
"103";"4";-2,116;2;1;0,773784570101987;"1"
"103";"5";-2,116;2;2;0,906826489835547;"1"
"103";"6";-2,116;2;1;0,288235309769479;"0"
"103";"7";-2,116;2;2;1,59537585711011;"1"
"103";"8";-2,116;2;1;0,403712578803568;"0"
"103";"9";-2,116;2;2;0,153485487921851;"1"
"103";"10";-2,116;2;1;0,121530358338096;"0"
"103";"11";-2,116;2;2;0,84702254027258;"1"
"103";"12";-2,116;2;1;0,713356874063142;"1"
